,rec_id,title_bigrams
31363,3957,illness anticipated
31364,3957,anticipated stigma
31365,3957,stigma scale
31366,3957,scale ciass
31367,3957,ciass among
31368,3957,among patients
31369,3957,patients ethiopia
31370,3958,womens empowerment
31371,3958,empowerment self-compassion
31372,3958,self-compassion empirical
31373,3958,empirical observations
31374,3958,observations india
31375,3959,role duration
31376,3959,duration frequency
31377,3959,frequency occurrence
31378,3959,occurrence perceived
31379,3959,perceived pitch
31380,3959,pitch structure
31381,3960,enjoys solitude
31382,3960,solitude autonomous
31383,3960,autonomous functioning
31384,3960,functioning introversion
31385,3960,introversion predicts
31386,3960,predicts self-determined
31387,3960,self-determined motivation
31388,3960,motivation preference
31389,3960,preference solitude
31390,3961,influence organizational
31391,3961,organizational learning
31392,3961,learning external
31393,3961,external cooperation
31394,3961,cooperation configuration
31395,3961,configuration enterprise
31396,3961,enterprise technological
31397,3961,technological innovation
31398,3961,innovation study
31399,3961,study based
31400,3961,based fsqca
31401,3961,fsqca approach
31402,3962,machine-learning virus
31403,3962,virus assembly
31404,3962,assembly fitness
31405,3962,fitness landscape
31406,3963,addition new
31407,3963,new neurons
31408,3963,neurons emergence
31409,3963,emergence local
31410,3963,local neural
31411,3963,neural circuit
31412,3963,circuit precise
31413,3963,precise timing
31414,3964,development validation
31415,3964,validation self-report
31416,3964,self-report measure
31417,3964,measure epistemic
31418,3964,epistemic trust
31419,3965,prediction hot
31420,3965,hot spot
31421,3965,spot areas
31422,3965,areas hemorrhagic
31423,3965,hemorrhagic fever
31424,3965,fever renal
31425,3965,renal syndrome
31426,3965,syndrome hunan
31427,3965,hunan province
31428,3965,province based
31429,3965,based information
31430,3965,information quantity
31431,3965,quantity model
31432,3965,model logistical
31433,3965,logistical regression
31434,3965,regression model
31435,3966,level dengue
31436,3966,dengue preventive
31437,3966,preventive practices
31438,3966,practices associated
31439,3966,associated factors
31440,3966,factors malaysian
31441,3966,malaysian residential
31442,3966,residential area
31443,3966,area covid-
31444,3966,covid- pandemic
31445,3966,pandemic cross-sectional
31446,3966,cross-sectional study
31447,3967,protocol unclassified
31448,3967,unclassified primary
31449,3967,primary antibody
31450,3967,antibody deficiency
31451,3967,deficiency unpad
31452,3967,unpad study
31453,3967,study characterization
31454,3967,characterization classification
31455,3967,classification patients
31456,3967,patients using
31457,3967,using esid
31458,3967,esid online
31459,3967,online registry
31460,3968,coupling coordination
31461,3968,coordination higher
31462,3968,higher education
31463,3968,education environmental
31464,3968,environmental governance
31465,3968,governance evidence
31466,3968,evidence western
31467,3968,western china
31468,3969,molecular probes
31469,3969,probes spike
31470,3969,spike ectodomain
31471,3969,ectodomain subdomains
31472,3969,subdomains sars-cov-
31473,3969,sars-cov- variants
31474,3969,variants alpha
31475,3969,alpha omicron
31476,3970,dynamical network
31477,3970,network analysis
31478,3970,analysis reveals
31479,3970,reveals key
31480,3970,key micrornas
31481,3970,micrornas progressive
31482,3970,progressive stages
31483,3970,stages lung
31484,3970,lung cancer
31485,3971,cemeteries miami-dade
31486,3971,miami-dade county
31487,3971,county florida
31488,3971,florida important
31489,3971,important areas
31490,3971,areas targeted
31491,3971,targeted mosquito
31492,3971,mosquito management
31493,3971,management control
31494,3971,control efforts
31495,3972,relevant yes
31496,3972,yes general
31497,3972,general practitioner
31498,3972,practitioner gp
31499,3972,gp users
31500,3972,users gp
31501,3972,gp perceptions
31502,3972,perceptions asking
31503,3972,asking ethnicity
31504,3972,ethnicity questions
31505,3972,questions irish
31506,3972,irish general
31507,3972,general practice
31508,3972,practice qualitative
31509,3972,qualitative analysis
31510,3972,analysis using
31511,3972,using normalization
31512,3972,normalization process
31513,3972,process theory
31514,3973,house design
31515,3973,design risk
31516,3973,risk malaria
31517,3973,malaria acute
31518,3973,acute respiratory
31519,3973,respiratory infection
31520,3973,infection gastrointestinal
31521,3973,gastrointestinal illness
31522,3973,illness uganda
31523,3973,uganda cohort
31524,3973,cohort study
31525,3974,household latrine
31526,3974,latrine utilization
31527,3974,utilization associated
31528,3974,associated factors
31529,3974,factors semi-urban
31530,3974,semi-urban areas
31531,3974,areas northeastern
31532,3974,northeastern ethiopia
31533,3975,multifamily qtl
31534,3975,qtl analysis
31535,3975,analysis comprehensive
31536,3975,comprehensive design
31537,3975,design genotypes
31538,3975,genotypes high-quality
31539,3975,high-quality soft
31540,3975,soft wheat
31541,3976,jack jill
31542,3976,jill adaptive
31543,3976,adaptive working
31544,3976,working memory
31545,3976,memory task
31546,3976,task construction
31547,3976,construction calibration
31548,3976,calibration validation
31549,3977,risk factors
31550,3977,factors bovine
31551,3977,bovine rotavirus
31552,3977,rotavirus infection
31553,3977,infection genotyping
31554,3977,genotyping bovine
31555,3977,bovine rotavirus
31556,3977,rotavirus diarrheic
31557,3977,diarrheic calves
31558,3977,calves bangladesh
31559,3978,connectivity assessment
31560,3978,assessment prioritization
31561,3978,prioritization urban
31562,3978,urban grasslands
31563,3978,grasslands helpful
31564,3978,helpful tool
31565,3978,tool effective
31566,3978,effective management
31567,3978,management urban
31568,3978,urban ecosystem
31569,3978,ecosystem services
31570,3979,spread herds
31571,3979,herds horses
31572,3979,horses altai
31573,3979,altai livestock
31574,3979,livestock dairying
31575,3979,dairying drove
31576,3979,drove social
31577,3979,social complexity
31578,3979,complexity mongolia
31579,3980,urban mosquito
31580,3980,mosquito management
31581,3980,management administration
31582,3980,administration mosquito
31583,3980,mosquito diptera
31584,3980,diptera culicidae
31585,3980,culicidae habitat
31586,3980,habitat surveillance
31587,3980,surveillance questionnaire
31588,3980,questionnaire survey
31589,3980,survey wuhan
31590,3980,wuhan central
31591,3980,central china
31592,3981,unsupervised learning
31593,3981,learning swiss
31594,3981,swiss population
31595,3981,population spatial
31596,3981,spatial distribution
31597,3982,stock price
31598,3982,price prediction
31599,3982,prediction using
31600,3982,using principal
31601,3982,principal components
31602,3983,social determinants
31603,3983,determinants changing
31604,3983,changing tuberculosis
31605,3983,tuberculosis prevalence
31606,3983,prevalence vit
31607,3983,vit nam
31608,3983,nam analysis
31609,3983,analysis population-level
31610,3983,population-level cross-sectional
31611,3983,cross-sectional studies
31612,3984,response rates
31613,3984,rates minimal
31614,3984,minimal residual
31615,3984,residual disease
31616,3984,disease outcomes
31617,3984,outcomes potential
31618,3984,potential surrogates
31619,3984,surrogates progression-free
31620,3984,progression-free survival
31621,3984,survival newly
31622,3984,newly diagnosed
31623,3984,diagnosed multiple
31624,3984,multiple myeloma
31625,3985,artificial intelligence
31626,3985,intelligence applications
31627,3985,applications social
31628,3985,social media
31629,3985,media depression
31630,3985,depression screening
31631,3985,screening systematic
31632,3985,systematic review
31633,3985,review protocol
31634,3985,protocol content
31635,3985,content validity
31636,3985,validity processes
31637,3986,innovative deep
31638,3986,deep matching
31639,3986,matching algorithm
31640,3986,algorithm stock
31641,3986,stock portfolio
31642,3986,portfolio selection
31643,3986,selection using
31644,3986,using deep
31645,3986,deep stock
31646,3986,stock profiles
31647,3987,comparative analysis
31648,3987,analysis co
31649,3987,co emissions
31650,3987,emissions expressway
31651,3987,expressway arterial
31652,3987,arterial road
31653,3987,road traffic
31654,3987,traffic case
31655,3987,case beijing
31656,3988,utility machine
31657,3988,machine learning
31658,3988,learning developing
31659,3988,developing predictive
31660,3988,predictive model
31661,3988,model early-age-onset
31662,3988,early-age-onset colorectal
31663,3988,colorectal neoplasia
31664,3988,neoplasia using
31665,3988,using electronic
31666,3988,electronic records
31667,3989,stay community
31668,3989,community bridges
31669,3989,bridges clusters
31670,3989,clusters trigger
31671,3989,trigger expansion
31672,3989,expansion covid-
31673,3990,reconstruction regulated
31674,3990,regulated two-cell
31675,3990,two-cell metabolic
31676,3990,metabolic model
31677,3990,model study
31678,3990,study biohydrogen
31679,3990,biohydrogen production
31680,3990,production diazotrophic
31681,3990,diazotrophic cyanobacterium
31682,3990,cyanobacterium anabaena
31683,3990,anabaena variabilis
31684,3990,variabilis atcc
31685,3991,infection rate
31686,3991,rate models
31687,3991,models covid-
31688,3991,covid- model
31689,3991,model risk
31690,3991,risk public
31691,3991,public news
31692,3991,news sentiment
31693,3991,sentiment exposure
31694,3991,exposure adjustments
31695,3992,explainable models
31696,3992,models forecasting
31697,3992,forecasting emergence
31698,3992,emergence political
31699,3992,political instability
31700,3993,blockchain-based healthcare
31701,3993,healthcare management
31702,3993,management system
31703,3993,system two-side
31704,3993,two-side verifiability
31705,3994,rising labor
31706,3994,labor costs
31707,3994,costs boost
31708,3994,boost private
31709,3994,private sector
31710,3994,sector rd
31711,3994,rd investment
31712,3994,investment evidence
31713,3994,evidence survey
31714,3994,survey chinese
31715,3994,chinese private
31716,3994,private firms
31717,3995,analysis evolutionary
31718,3995,evolutionary game
31719,3995,game pallet
31720,3995,pallet pooling
31721,3995,pooling participation
31722,3995,participation third-party
31723,3995,third-party platform
31724,3996,associations womens
31725,3996,womens empowerment
31726,3996,empowerment childrens
31727,3996,childrens status
31728,3996,status ethiopia
31729,3997,ramcom qualitative
31730,3997,qualitative study
31731,3997,study clinicians
31732,3997,clinicians viewpoints
31733,3997,viewpoints tool
31734,3997,tool communication
31735,3997,communication muslim
31736,3997,muslim patients
31737,3997,patients considering
31738,3997,considering fasting
31739,3997,fasting ramadan
31740,3998,relationship persuasive
31741,3998,persuasive metadiscoursal
31742,3998,metadiscoursal devices
31743,3998,devices research
31744,3998,research article
31745,3998,article abstracts
31746,3998,abstracts attention
31747,3998,attention social
31748,3998,social media
31749,3999,risk factors
31750,3999,factors hospital
31751,3999,hospital length
31752,3999,length stay
31753,3999,stay novel
31754,3999,novel coronavirus
31755,3999,coronavirus pneumonia
31756,3999,pneumonia covid-
31757,3999,covid- patients
31758,3999,patients survival
31759,3999,survival analysis
31760,3999,analysis southwest
31761,3999,southwest china
31762,4000,analysis accumulated
31763,4000,accumulated sars-cov-
31764,4000,sars-cov- seroconversion
31765,4000,seroconversion north
31766,4000,north carolina
31767,4000,carolina covid-
31768,4000,covid- community
31769,4000,community research
31770,4000,research partnership
31771,4001,maternity waiting
31772,4001,waiting home
31773,4001,home use
31774,4001,use influences
31775,4001,influences attendance
31776,4001,attendance antenatal
31777,4001,antenatal postnatal
31778,4002,use autobiographical
31779,4002,autobiographical stimuli
31780,4002,stimuli mood
31781,4002,mood manipulation
31782,4002,manipulation procedure
31783,4002,procedure systematic
31784,4002,systematic mapping
31785,4002,mapping review
31786,4003,adherence enforcement
31787,4003,enforcement non-pharmaceutical
31788,4003,non-pharmaceutical interventions
31789,4003,interventions npis
31790,4003,npis covid-
31791,4003,covid- prevention
31792,4003,prevention nigeria
31793,4003,nigeria rwanda
31794,4003,rwanda zambia
31795,4003,zambia mixed-methods
31796,4003,mixed-methods analysis
31797,4004,predicting breast
31798,4004,breast cancer
31799,4004,cancer -year
31800,4004,-year survival
31801,4004,survival using
31802,4004,using machine
31803,4004,machine learning
31804,4004,learning systematic
31805,4004,systematic review
31806,4005,amblyopia associated
31807,4005,associated school
31808,4005,school readiness
31809,4005,readiness cognitive
31810,4005,cognitive performance
31811,4005,performance early
31812,4005,early schooling
31813,4005,schooling findings
31814,4005,findings millennium
31815,4005,millennium cohort
31816,4005,cohort study
31817,4006,auction mechanism
31818,4006,mechanism construction
31819,4006,construction land
31820,4006,land quota
31821,4006,quota selection
31822,4006,selection land
31823,4006,land location
31824,4007,influenza-associated excess
31825,4007,excess mortality
31826,4007,mortality philippines
31827,4007,philippines -
31828,4008,application bayesian
31829,4008,bayesian belief
31830,4008,belief networks
31831,4008,networks assess
31832,4008,assess management
31833,4008,management scenarios
31834,4008,scenarios aquaculture
31835,4008,aquaculture complex
31836,4008,complex tropical
31837,4008,tropical lake
31838,4008,lake system
31839,4008,system indonesia
31840,4009,effectively control
31841,4009,control vertical
31842,4009,vertical collusion
31843,4009,collusion bidding
31844,4009,bidding investment
31845,4009,investment projects-based
31846,4009,projects-based fsqca
31847,4009,fsqca method
31848,4010,contract choice
31849,4010,choice advance
31850,4010,advance selling
31851,4010,selling strategy
31852,4010,strategy supply
31853,4010,supply chain
31854,4010,chain fap
31855,4011,internal rolling
31856,4011,rolling method
31857,4011,method particle
31858,4011,particle shape
31859,4011,shape evaluation
31860,4011,evaluation reconstruction
31861,4012,high prevalence
31862,4012,prevalence phasi
31863,4012,phasi charoen-like
31864,4012,charoen-like virus
31865,4012,virus wild-caught
31866,4012,wild-caught aedes
31867,4012,aedes aegypti
31868,4012,aegypti grenada
31869,4012,grenada w.i.
31870,4012,w.i. revealed
31871,4012,revealed metagenomic
31872,4012,metagenomic analysis
31873,4013,number days
31874,4013,days required
31875,4013,required estimate
31876,4013,estimate physical
31877,4013,physical activity
31878,4013,activity constructs
31879,4013,constructs objectively
31880,4013,objectively measured
31881,4013,measured different
31882,4013,different age
31883,4013,age groups
31884,4013,groups findings
31885,4013,findings three
31886,4013,three brazilian
31887,4013,brazilian pelotas
31888,4013,pelotas population-based
31889,4013,population-based birth
31890,4013,birth cohorts
31891,4014,changes sample
31892,4014,sample design
31893,4014,design weighting
31894,4014,weighting methods
31895,4014,methods public
31896,4014,public surveillance
31897,4014,surveillance system
31898,4014,system also
31899,4014,also include
31900,4014,include persons
31901,4014,persons receiving
31902,4014,receiving hiv
31903,4014,hiv medical
31904,4015,realistic two-strain
31905,4015,two-strain model
31906,4015,model mers-cov
31907,4015,mers-cov infection
31908,4015,infection uncovers
31909,4015,uncovers high
31910,4015,high risk
31911,4015,risk epidemic
31912,4015,epidemic propagation
31913,4016,association dietary
31914,4016,dietary diversity
31915,4016,diversity overweight
31916,4016,overweight obesity
31917,4016,obesity cross-sectional
31918,4016,cross-sectional study
31919,4016,study conducted
31920,4016,conducted among
31921,4016,among pastoralists
31922,4016,pastoralists monduli
31923,4016,monduli district
31924,4016,district tanzania
31925,4017,assessment causal
31926,4017,causal relevance
31927,4017,relevance ecg
31928,4017,ecg parameters
31929,4017,parameters risk
31930,4017,risk atrial
31931,4017,atrial fibrillation
31932,4017,fibrillation mendelian
31933,4017,mendelian randomisation
31934,4017,randomisation study
31935,4018,rate diagnosed
31936,4018,diagnosed seasonal
31937,4018,seasonal influenza
31938,4018,influenza children
31939,4018,children influenza-like
31940,4018,influenza-like illness
31941,4018,illness cross-sectional
31942,4018,cross-sectional study
31943,4019,impact mixed
31944,4019,mixed degree
31945,4019,degree urban
31946,4019,urban functions
31947,4019,functions taxi
31948,4019,taxi travel
31949,4019,travel demand
31950,4020,advancing clinical
31951,4020,clinical cohort
31952,4020,cohort selection
31953,4020,selection genomics
31954,4020,genomics analysis
31955,4020,analysis distributed
31956,4020,distributed platform
31957,4021,hyper-spectral response
31958,4021,response estimation
31959,4021,estimation model
31960,4021,model soil
31961,4021,soil degradation
31962,4021,degradation kenli
31963,4021,kenli county
31964,4021,county yellow
31965,4021,yellow river
31966,4021,river delta
31967,4022,geometry reaction
31968,4022,reaction norms
31969,4022,norms yields
31970,4022,yields insights
31971,4022,insights classical
31972,4022,classical fitness
31973,4022,fitness functions
31974,4022,functions great
31975,4022,great lakes
31976,4022,lakes salmon
31977,4023,top-down sideways
31978,4023,sideways herbivory
31979,4023,herbivory cross-ecosystem
31980,4023,cross-ecosystem connectivity
31981,4023,connectivity shape
31982,4023,shape restoration
31983,4023,restoration success
31984,4023,success salt
31985,4023,salt marsh-upland
31986,4023,marsh-upland ecotone
31987,4024,spatial analysis
31988,4024,analysis coupling
31989,4024,coupling coordination
31990,4024,coordination efficiency
31991,4024,efficiency evaluation
31992,4024,evaluation green
31993,4024,green innovation
31994,4024,innovation case
31995,4024,case study
31996,4024,study yangtze
31997,4024,yangtze river
31998,4024,river economic
31999,4024,economic belt
32000,4025,spatiotemporal distribution
32001,4025,distribution ceratonova
32002,4025,ceratonova shasta
32003,4025,shasta lower
32004,4025,lower columbia
32005,4025,columbia river
32006,4025,river basin
32007,4025,basin effects
32008,4025,effects exposure
32009,4025,exposure survival
32010,4025,survival juvenile
32011,4025,juvenile chum
32012,4025,chum salmon
32013,4025,salmon oncorhynchus
32014,4025,oncorhynchus keta
32015,4026,masspy building
32016,4026,building simulating
32017,4026,simulating visualizing
32018,4026,visualizing dynamic
32019,4026,dynamic biological
32020,4026,biological models
32021,4026,models python
32022,4026,python using
32023,4026,using mass
32024,4026,mass action
32025,4026,action kinetics
32026,4027,effect respiratory
32027,4027,respiratory gases
32028,4027,gases incubation
32029,4027,incubation temperature
32030,4027,temperature early
32031,4027,early stage
32032,4027,stage embryonic
32033,4027,embryonic development
32034,4027,development sea
32035,4027,sea turtles
32036,4028,bayesian parameter
32037,4028,parameter estimation
32038,4028,estimation automatic
32039,4028,automatic annotation
32040,4028,annotation gene
32041,4028,gene functions
32042,4028,functions using
32043,4028,using observational
32044,4028,observational data
32045,4028,data phylogenetic
32046,4028,phylogenetic trees
32047,4029,large socioeconomic
32048,4029,socioeconomic gap
32049,4029,gap period
32050,4029,period life
32051,4029,life expectancy
32052,4029,expectancy life
32053,4029,life years
32054,4029,years spent
32055,4029,spent complications
32056,4029,complications diabetes
32057,4029,diabetes scottish
32058,4029,scottish population
32059,4029,population type
32060,4029,type diabetes
32061,4030,echocardiographic view
32062,4030,view feature
32063,4030,feature selection
32064,4030,selection estimation
32065,4030,estimation response
32066,4030,response crt
32067,4031,correlation analysis
32068,4031,analysis ma-modified
32069,4031,ma-modified regulators
32070,4031,regulators immune
32071,4031,immune microenvironment
32072,4031,microenvironment infiltrating
32073,4031,infiltrating cells
32074,4031,cells lung
32075,4031,lung adenocarcinoma
32076,4032,gender socio-economic
32077,4032,socio-economic stratification
32078,4032,stratification ultra-processed
32079,4032,ultra-processed deep-fried
32080,4032,deep-fried food
32081,4032,food consumption
32082,4032,consumption among
32083,4032,among rural
32084,4032,rural adolescents
32085,4032,adolescents cross-sectional
32086,4032,cross-sectional study
32087,4032,study bangladesh
32088,4033,investors exit
32089,4033,exit timing
32090,4033,timing ppp
32091,4033,ppp projects
32092,4033,projects based
32093,4033,based escalation
32094,4033,escalation commitment
32095,4034,development initial
32096,4034,initial psychometric
32097,4034,psychometric assessment
32098,4034,assessment race-related
32099,4034,race-related attitudes
32100,4034,attitudes multiculturalism
32101,4034,multiculturalism scale
32102,4034,scale australia
32103,4035,analyzing relationship
32104,4035,relationship productivity
32105,4035,productivity human
32106,4035,human communication
32107,4035,communication organizational
32108,4035,organizational setting
32109,4036,genetic ancestry
32110,4036,ancestry tests
32111,4036,tests increase
32112,4036,increase racial
32113,4036,racial essentialism
32114,4036,essentialism findings
32115,4036,findings randomized
32116,4036,randomized controlled
32117,4036,controlled trial
32118,4037,development national
32119,4037,national quality
32120,4037,quality framework
32121,4037,framework palliative
32122,4037,palliative mixed
32123,4037,mixed generalist
32124,4037,generalist specialist
32125,4037,specialist model
32126,4037,model whole-sector
32127,4037,whole-sector approach
32128,4037,approach modified
32129,4037,modified delphi
32130,4037,delphi technique
32131,4038,simulation critical
32132,4038,critical nitrogen
32133,4038,nitrogen dilution
32134,4038,dilution curve
32135,4038,curve jiangxi
32136,4038,jiangxi double-cropped
32137,4038,double-cropped rice
32138,4038,rice region
32139,4038,region based
32140,4038,based leaf
32141,4038,leaf dry
32142,4038,dry matter
32143,4038,matter weight
32144,4039,postnatal service
32145,4039,service utilization
32146,4039,utilization determinants
32147,4039,determinants east
32148,4039,east gojjam
32149,4039,gojjam zone
32150,4039,zone northwest
32151,4039,northwest ethiopia
32152,4039,ethiopia mixed-method
32153,4039,mixed-method study
32154,4040,spatiotemporal changes
32155,4040,changes net
32156,4040,net primary
32157,4040,primary productivity
32158,4040,productivity development
32159,4040,development unused
32160,4040,unused land
32161,4040,land hilly
32162,4040,hilly areas
32163,4040,areas hebei
32164,4040,hebei china
32165,4041,improving stock
32166,4041,stock trading
32167,4041,trading decisions
32168,4041,decisions based
32169,4041,based pattern
32170,4041,pattern recognition
32171,4041,recognition using
32172,4041,using machine
32173,4041,machine learning
32174,4041,learning technology
32175,4042,non-monotonic effects
32176,4042,effects gabaergic
32177,4042,gabaergic synaptic
32178,4042,synaptic inputs
32179,4042,inputs neuronal
32180,4042,neuronal firing
32181,4043,utility entomological
32182,4043,entomological indices
32183,4043,indices predicting
32184,4043,predicting transmission
32185,4043,transmission dengue
32186,4043,dengue virus
32187,4043,virus secondary
32188,4043,secondary analysis
32189,4043,analysis data
32190,4043,data camino
32191,4043,camino verde
32192,4043,verde trial
32193,4043,trial mexico
32194,4043,mexico nicaragua
32195,4044,noncommunicable diseases
32196,4044,diseases risk
32197,4044,risk factors
32198,4044,factors bhutan
32199,4044,bhutan secondary
32200,4044,secondary analysis
32201,4044,analysis data
32202,4044,data bhutans
32203,4044,bhutans nationwide
32204,4044,nationwide steps
32205,4044,steps survey
32206,4045,decorin knockdown
32207,4045,knockdown affects
32208,4045,affects gene
32209,4045,gene expression
32210,4045,expression profile
32211,4045,profile adhesion
32212,4045,adhesion growth
32213,4045,growth extracellular
32214,4045,extracellular matrix
32215,4045,matrix metabolism
32216,4045,metabolism c-i
32217,4045,c-i chondrocytes
32218,4046,experimental-mathematical approach
32219,4046,approach predict
32220,4046,predict tumor
32221,4046,tumor cell
32222,4046,cell growth
32223,4046,growth function
32224,4046,function glucose
32225,4046,glucose availability
32226,4046,availability breast
32227,4046,breast cancer
32228,4046,cancer cell
32229,4046,cell lines
32230,4047,audbility effectiveness
32231,4047,effectiveness online
32232,4047,online central
32233,4047,central auditory
32234,4047,auditory processing
32235,4047,processing screening
32236,4047,screening program
32237,4048,validation rowlands
32238,4048,rowlands universal
32239,4048,universal dementia
32240,4048,dementia assessment
32241,4048,assessment scale
32242,4048,scale rudas
32243,4048,rudas detect
32244,4048,detect major
32245,4048,major neurocognitive
32246,4048,neurocognitive disorder
32247,4048,disorder among
32248,4048,among elderly
32249,4048,elderly people
32250,4048,people ethiopia
32251,4049,spatiotemporal changes
32252,4049,changes caused
32253,4049,caused intensive
32254,4049,intensive use
32255,4049,use sea
32256,4049,sea areas
32257,4049,areas liaoning
32258,4049,liaoning coastal
32259,4049,coastal economic
32260,4049,economic zone
32261,4049,zone china
32262,4050,ones attachment
32263,4050,attachment avoidance
32264,4050,avoidance toward
32265,4050,toward particular
32266,4050,particular person
32267,4050,person hisher
32268,4050,hisher placement
32269,4050,placement particular
32270,4050,particular person
32271,4050,person attachment
32272,4050,attachment hierarchy
32273,4050,hierarchy inversely
32274,4050,inversely overlapping
32275,4050,overlapping four
32276,4050,four bifactor-analysis
32277,4050,bifactor-analysis studies
32278,4051,landslide susceptibility
32279,4051,susceptibility map
32280,4051,map based
32281,4051,based spatial
32282,4051,spatial scale
32283,4051,scale segmentation
32284,4051,segmentation case
32285,4051,case study
32286,4051,study zigui-badong
32287,4051,zigui-badong three
32288,4051,three gorges
32289,4051,gorges reservoir
32290,4051,reservoir area
32291,4051,area china
32292,4052,deconstructing eye
32293,4052,eye contact
32294,4052,contact perception
32295,4052,perception measuring
32296,4052,measuring perceptual
32297,4052,perceptual precision
32298,4052,precision self-referential
32299,4052,self-referential tendency
32300,4052,tendency using
32301,4052,using online
32302,4052,online psychophysical
32303,4052,psychophysical eye
32304,4052,eye contact
32305,4052,contact detection
32306,4052,detection task
32307,4053,phase space
32308,4053,space meaning
32309,4053,meaning model
32310,4053,model psychopathology
32311,4053,psychopathology computer
32312,4053,computer simulation
32313,4053,simulation modelling
32314,4053,modelling study
32315,4054,large-scale outbreak
32316,4054,outbreak chikungunya
32317,4054,chikungunya virus
32318,4054,virus infection
32319,4054,infection thailand
32320,4055,investigating gene-microrna
32321,4055,gene-microrna networks
32322,4055,networks atrial
32323,4055,atrial fibrillation
32324,4055,fibrillation patients
32325,4055,patients mitral
32326,4055,mitral valve
32327,4055,valve regurgitation
32328,4056,organization model
32329,4056,model vertical
32330,4056,vertical integration
32331,4056,integration farmers
32332,4056,farmers income
32333,4056,income growth
32334,4056,growth empirical
32335,4056,empirical evidence
32336,4056,evidence large-scale
32337,4056,large-scale farmers
32338,4056,farmers linan
32339,4056,linan china
32340,4057,estimations projections
32341,4057,projections avena
32342,4057,avena fatua
32343,4057,fatua dynamics
32344,4057,dynamics multiple
32345,4057,multiple management
32346,4057,management scenarios
32347,4057,scenarios crop
32348,4057,crop fields
32349,4057,fields using
32350,4057,using simplified
32351,4057,simplified longitudinal
32352,4057,longitudinal monitoring
32353,4058,comprehensive mouse
32354,4058,mouse microbiota
32355,4058,microbiota genome
32356,4058,genome catalog
32357,4058,catalog reveals
32358,4058,reveals major
32359,4058,major difference
32360,4058,difference human
32361,4058,human counterpart
32362,4059,role urbanisation
32363,4059,urbanisation spread
32364,4059,spread aedes
32365,4059,aedes mosquitoes
32366,4059,mosquitoes diseases
32367,4059,diseases transmita
32368,4059,transmita systematic
32369,4059,systematic review
32370,4060,using medical
32371,4060,medical claims
32372,4060,claims database
32373,4060,database develop
32374,4060,develop population
32375,4060,population disease
32376,4060,disease progression
32377,4060,progression model
32378,4060,model leuprorelin-treated
32379,4060,leuprorelin-treated subjects
32380,4060,subjects hormone-sensitive
32381,4060,hormone-sensitive prostate
32382,4060,prostate cancer
32383,4061,building experimenting
32384,4061,experimenting agent-based
32385,4061,agent-based model
32386,4061,model study
32387,4061,study population-level
32388,4061,population-level impact
32389,4061,impact communityrx
32390,4061,communityrx clinic-based
32391,4061,clinic-based community
32392,4061,community resource
32393,4061,resource referral
32394,4061,referral intervention
32395,4062,analyzing enterprise
32396,4062,enterprise asset
32397,4062,asset structure
32398,4062,structure profitability
32399,4062,profitability using
32400,4062,using cloud
32401,4062,cloud computing
32402,4062,computing strategic
32403,4062,strategic management
32404,4062,management accounting
32405,4063,analysis structure
32406,4063,structure effect
32407,4063,effect marine
32408,4063,marine fishery
32409,4063,fishery total
32410,4063,total factor
32411,4063,factor productivity
32412,4063,productivity high-quality
32413,4063,high-quality development
32414,4063,development china
32415,4064,stakeholders views
32416,4064,views perspectives
32417,4064,perspectives treatments
32418,4064,treatments visceral
32419,4064,visceral leishmaniasis
32420,4064,leishmaniasis outcomes
32421,4064,outcomes hiv-coinfected
32422,4064,hiv-coinfected patients
32423,4064,patients east
32424,4064,east africa
32425,4064,africa south-east
32426,4064,south-east asia
32427,4064,asia mixed
32428,4064,mixed methods
32429,4064,methods study
32430,4065,predicting clinical
32431,4065,clinical pregnancy
32432,4065,pregnancy using
32433,4065,using clinical
32434,4065,clinical features
32435,4065,features machine
32436,4065,machine learning
32437,4065,learning algorithms
32438,4065,algorithms vitro
32439,4065,vitro fertilization
32440,4066,simulations dynamically
32441,4066,dynamically cross-linked
32442,4066,cross-linked actin
32443,4066,actin networks
32444,4066,networks morphology
32445,4066,morphology rheology
32446,4066,rheology hydrodynamic
32447,4066,hydrodynamic interactions
32448,4067,comparison conventional
32449,4067,conventional versus
32450,4067,versus customised
32451,4067,customised eurosil-
32452,4067,eurosil- pink
32453,4067,pink bolus
32454,4067,bolus radiotherapy
32455,4067,radiotherapy chest
32456,4067,chest wall
32457,4068,characterizing rhizome
32458,4068,rhizome bud
32459,4068,bud dormancy
32460,4068,dormancy polygonatum
32461,4068,polygonatum kingianum
32462,4068,kingianum development
32463,4068,development novel
32464,4068,novel chill
32465,4068,chill models
32466,4068,models determination
32467,4068,determination dormancy
32468,4068,dormancy release
32469,4068,release mechanisms
32470,4068,mechanisms weighted
32471,4068,weighted correlation
32472,4068,correlation network
32473,4068,network analysis
32474,4069,life course
32475,4069,course exposures
32476,4069,exposures continually
32477,4069,continually shape
32478,4069,shape antibody
32479,4069,antibody profiles
32480,4069,profiles risk
32481,4069,risk seroconversion
32482,4069,seroconversion influenza
32483,4070,rapid detection
32484,4070,detection multidrug-resistant
32485,4070,multidrug-resistant tuberculosis
32486,4070,tuberculosis based
32487,4070,based allele-specific
32488,4070,allele-specific recombinase
32489,4070,recombinase polymerase
32490,4070,polymerase amplification
