,rec_id,title_word,stem,lem,POS
40359,4464,model,model,model,NN
40360,4464,decision,decis,decision,NN
40361,4464,uncertainty,uncertainti,uncertainty,NN
40362,4465,estimation,estim,estimation,NN
40363,4465,development,develop,development,NN
40364,4465,model,model,model,NN
40365,4465,tourism,tourism,tourism,NN
40366,4465,resource,resourc,resource,NN
40367,4465,values,valu,value,NNS
40368,4465,township,township,township,VBP
40369,4465,scale,scale,scale,JJ
40370,4465,hainan,hainan,hainan,NN
40371,4465,island,island,island,NN
40372,4465,china,china,china,NN
40373,4466,examining,examin,examining,VBG
40374,4466,psychometric,psychometr,psychometric,JJ
40375,4466,properties,properti,property,NNS
40376,4466,chinese,chines,chinese,JJ
40377,4466,behavioral,behavior,behavioral,JJ
40378,4466,regulation,regul,regulation,NN
40379,4466,exercise,exercis,exercise,NN
40380,4466,questionnaire-,questionnaire-,questionnaire-,JJ
40381,4466,bi-factor,bi-factor,bi-factor,NN
40382,4466,approach,approach,approach,NN
40383,4467,validation,valid,validation,NN
40384,4467,canine,canin,canine,NN
40385,4467,uterine,uterin,uterine,JJ
40386,4467,testicular,testicular,testicular,JJ
40387,4467,arteries,arteri,artery,NNS
40388,4467,functional,function,functional,JJ
40389,4467,characterisation,characteris,characterisation,NN
40390,4467,receptor-mediated,receptor-medi,receptor-mediated,JJ
40391,4467,contraction,contract,contraction,NN
40392,4467,replacement,replac,replacement,NN
40393,4467,laboratory,laboratori,laboratory,NN
40394,4467,animal,anim,animal,JJ
40395,4467,tissues,tissu,tissue,NNS
40396,4467,teaching,teach,teaching,VBG
40397,4468,relevant,relev,relevant,JJ
40398,4468,person,person,person,NN
40399,4468,polish,polish,polish,JJ
40400,4468,validation,valid,validation,NN
40401,4468,self-importance,self-import,self-importance,NN
40402,4468,moral,moral,moral,JJ
40403,4468,identity,ident,identity,NN
40404,4468,scale,scale,scale,NN
40405,4469,cortex,cortex,cortex,NN
40406,4469,produces,produc,produce,VBZ
40407,4469,gamma,gamma,gamma,JJ
40408,4469,band,band,band,NN
40409,4469,echo,echo,echo,VBP
40410,4469,response,respons,response,NN
40411,4469,broadband,broadband,broadband,NN
40412,4469,visual,visual,visual,JJ
40413,4469,flicker,flicker,flicker,NN
40414,4470,radio-frequency,radio-frequ,radio-frequency,NN
40415,4470,exposure,exposur,exposure,NN
40416,4470,yellow,yellow,yellow,JJ
40417,4470,fever,fever,fever,NN
40418,4470,mosquito,mosquito,mosquito,NN
40419,4470,a.,a.,a.,NN
40420,4470,aegypti,aegypti,aegypti,NN
40421,4470,ghz,ghz,ghz,NN
40422,4471,surprise,surpris,surprise,NN
40423,4471,response,respons,response,NN
40424,4471,probe,probe,probe,NN
40425,4471,compressed,compress,compressed,VBD
40426,4471,memory,memori,memory,NN
40427,4471,states,state,state,NNS
40428,4472,trial-by-trial,trial-by-tri,trial-by-trial,JJ
40429,4472,predictions,predict,prediction,NNS
40430,4472,subjective,subject,subjective,JJ
40431,4472,time,time,time,NN
40432,4472,human,human,human,JJ
40433,4472,brain,brain,brain,NN
40434,4472,activity,activ,activity,NN
40435,4473,computation,comput,computation,NN
40436,4473,electroencephalogram,electroencephalogram,electroencephalogram,NN
40437,4473,eeg,eeg,eeg,NN
40438,4473,network,network,network,NN
40439,4473,models,model,model,NNS
40440,4473,point,point,point,VBP
40441,4473,neurons,neuron,neuron,NNS
40442,4474,multivariable,multivari,multivariable,JJ
40443,4474,association,associ,association,NN
40444,4474,discovery,discoveri,discovery,NN
40445,4474,population-scale,population-scal,population-scale,JJ
40446,4474,meta-omics,meta-om,meta-omics,NNS
40447,4474,studies,studi,study,NNS
40448,4475,efficient,effici,efficient,NN
40449,4475,flexible,flexibl,flexible,JJ
40450,4475,representation,represent,representation,NN
40451,4475,higher-dimensional,higher-dimension,higher-dimensional,JJ
40452,4475,cognitive,cognit,cognitive,JJ
40453,4475,variables,variabl,variable,NNS
40454,4475,grid,grid,grid,VBP
40455,4475,cells,cell,cell,NNS
40456,4476,validity,valid,validity,NN
40457,4476,study,studi,study,NN
40458,4476,using,use,using,VBG
40459,4476,factor,factor,factor,NN
40460,4476,analyses,analys,analysis,NNS
40461,4476,defining,defin,defining,VBG
40462,4476,issues,issu,issue,NNS
40463,4476,test-,test-,test-,JJ
40464,4476,undergraduate,undergradu,undergraduate,JJ
40465,4476,populations,popul,population,NNS
40466,4477,programming,program,programming,VBG
40467,4477,cell,cell,cell,NN
40468,4477,growth,growth,growth,NN
40469,4477,different,differ,different,JJ
40470,4477,cluster,cluster,cluster,NN
40471,4477,shapes,shape,shape,NNS
40472,4477,using,use,using,VBG
40473,4477,diffusible,diffus,diffusible,JJ
40474,4477,signals,signal,signal,NNS
40475,4478,slow,slow,slow,JJ
40476,4478,manifolds,manifold,manifold,NNS
40477,4478,within,within,within,IN
40478,4478,network,network,network,NN
40479,4478,dynamics,dynam,dynamic,NNS
40480,4478,encode,encod,encode,VBP
40481,4478,working,work,working,VBG
40482,4478,memory,memori,memory,NN
40483,4478,efficiently,effici,efficiently,RB
40484,4478,robustly,robustli,robustly,RB
40485,4479,classification,classif,classification,NN
40486,4479,motor,motor,motor,NN
40487,4479,imagery,imageri,imagery,NN
40488,4479,eeg,eeg,eeg,NN
40489,4479,using,use,using,VBG
40490,4479,deep,deep,deep,JJ
40491,4479,learning,learn,learning,NN
40492,4479,increases,increas,increase,NNS
40493,4479,performance,perform,performance,NN
40494,4479,inefficient,ineffici,inefficient,NN
40495,4479,bci,bci,bci,NN
40496,4479,users,user,user,NNS
40497,4480,serotonergic,serotonerg,serotonergic,JJ
40498,4480,modulation,modul,modulation,NN
40499,4480,visual,visual,visual,JJ
40500,4480,neurons,neuron,neuron,NNS
40501,4480,drosophila,drosophila,drosophila,VBP
40502,4480,melanogaster,melanogast,melanogaster,NN
40503,4481,differentiation,differenti,differentiation,NN
40504,4481,cytopathic,cytopath,cytopathic,JJ
40505,4481,effects,effect,effect,NNS
40506,4481,cpe,cpe,cpe,VBP
40507,4481,induced,induc,induced,JJ
40508,4481,influenza,influenza,influenza,NN
40509,4481,virus,viru,virus,NN
40510,4481,infection,infect,infection,NN
40511,4481,using,use,using,VBG
40512,4481,deep,deep,deep,JJ
40513,4481,convolutional,convolut,convolutional,JJ
40514,4481,neural,neural,neural,JJ
40515,4481,networks,network,network,NNS
40516,4481,cnn,cnn,cnn,VBP
40517,4482,evaluation,evalu,evaluation,NN
40518,4482,tourism,tourism,tourism,NN
40519,4482,competitiveness,competit,competitiveness,NN
40520,4482,mechanisms,mechan,mechanism,VBP
40521,4482,spatial,spatial,spatial,JJ
40522,4482,differentiation,differenti,differentiation,NN
40523,4482,xinjiang,xinjiang,xinjiang,NNP
40524,4482,china,china,china,NN
40525,4483,global,global,global,JJ
40526,4483,disruption,disrupt,disruption,NN
40527,4483,excitation-inhibition,excitation-inhibit,excitation-inhibition,NN
40528,4483,balance,balanc,balance,NN
40529,4483,cause,caus,cause,NN
40530,4483,localized,local,localized,VBD
40531,4483,network,network,network,NN
40532,4483,dysfunction,dysfunct,dysfunction,NN
40533,4483,schizophrenia-like,schizophrenia-lik,schizophrenia-like,JJ
40534,4483,context-integration,context-integr,context-integration,NN
40535,4483,deficits,deficit,deficit,NNS
40536,4484,jsom,jsom,jsom,JJ
40537,4484,jointly-evolving,jointly-evolv,jointly-evolving,JJ
40538,4484,self-organizing,self-organ,self-organizing,JJ
40539,4484,maps,map,map,NNS
40540,4484,alignment,align,alignment,JJ
40541,4484,biological,biolog,biological,JJ
40542,4484,datasets,dataset,datasets,NNS
40543,4484,identification,identif,identification,NN
40544,4484,related,relat,related,VBN
40545,4484,clusters,cluster,cluster,NNS
40546,4485,multiplexing,multiplex,multiplexing,VBG
40547,4485,information,inform,information,NN
40548,4485,flow,flow,flow,NN
40549,4485,dynamic,dynam,dynamic,JJ
40550,4485,signalling,signal,signalling,VBG
40551,4485,systems,system,system,NNS
40552,4486,genetic,genet,genetic,JJ
40553,4486,analysis,analysi,analysis,NN
40554,4486,modern,modern,modern,JJ
40555,4486,australian,australian,australian,JJ
40556,4486,labradoodle,labradoodl,labradoodle,NN
40557,4486,dog,dog,dog,NN
40558,4486,breed,breed,breed,NN
40559,4486,reveals,reveal,reveals,NNS
40560,4486,excess,excess,excess,JJ
40561,4486,poodle,poodl,poodle,JJ
40562,4486,genome,genom,genome,NN
40563,4487,figure-ground,figure-ground,figure-ground,JJ
40564,4487,responsive,respons,responsive,JJ
40565,4487,fields,field,field,NNS
40566,4487,monkey,monkey,monkey,JJ
40567,4487,v,v,v,JJ
40568,4487,neurons,neuron,neuron,NNS
40569,4487,estimated,estim,estimated,VBN
40570,4487,natural,natur,natural,JJ
40571,4487,image,imag,image,NN
40572,4487,patches,patch,patch,NNS
40573,4488,two,two,two,CD
40574,4488,novel,novel,novel,JJ
40575,4488,loci,loci,locus,NNS
40576,4488,underlie,underli,underlie,JJ
40577,4488,natural,natur,natural,JJ
40578,4488,differences,differ,difference,NNS
40579,4488,caenorhabditis,caenorhabd,caenorhabditis,NN
40580,4488,elegans,elegan,elegans,VBZ
40581,4488,abamectin,abamectin,abamectin,JJ
40582,4488,responses,respons,response,NNS
40583,4489,symmetrical,symmetr,symmetrical,JJ
40584,4489,arrangement,arrang,arrangement,NN
40585,4489,positively,posit,positively,RB
40586,4489,charged,charg,charged,VBD
40587,4489,residues,residu,residue,NNS
40588,4489,around,around,around,IN
40589,4489,-fold,-fold,-fold,JJ
40590,4489,axes,axe,ax,NNS
40591,4489,sat,sat,sat,VBD
40592,4489,type,type,type,JJ
40593,4489,foot-and-mouth,foot-and-mouth,foot-and-mouth,JJ
40594,4489,disease,diseas,disease,NN
40595,4489,virus,viru,virus,NN
40596,4489,enhances,enhanc,enhances,VBZ
40597,4489,cell,cell,cell,JJ
40598,4489,culture,cultur,culture,NN
40599,4489,field,field,field,NN
40600,4489,viruses,virus,virus,NNS
40601,4490,modular,modular,modular,JJ
40602,4490,approach,approach,approach,NN
40603,4490,modeling,model,modeling,VBG
40604,4490,cell,cell,cell,NN
40605,4490,cycle,cycl,cycle,NN
40606,4490,based,base,based,VBN
40607,4490,functional,function,functional,JJ
40608,4490,response,respons,response,NN
40609,4490,curves,curv,curve,NNS
40610,4491,reconstructing,reconstruct,reconstructing,VBG
40611,4491,tumor,tumor,tumor,NN
40612,4491,evolutionary,evolutionari,evolutionary,JJ
40613,4491,histories,histori,history,NNS
40614,4491,clone,clone,clone,VBP
40615,4491,trees,tree,tree,NNS
40616,4491,polynomial-time,polynomial-tim,polynomial-time,JJ
40617,4491,submarine,submarin,submarine,NN
40618,4492,oss-dbs,oss-db,oss-dbs,JJ
40619,4492,open-source,open-sourc,open-source,JJ
40620,4492,simulation,simul,simulation,NN
40621,4492,platform,platform,platform,NN
40622,4492,deep,deep,deep,JJ
40623,4492,brain,brain,brain,NN
40624,4492,stimulation,stimul,stimulation,NN
40625,4492,comprehensive,comprehens,comprehensive,JJ
40626,4492,automated,autom,automated,VBD
40627,4492,modeling,model,modeling,VBG
40628,4493,ngs-primerplex,ngs-primerplex,ngs-primerplex,JJ
40629,4493,high-throughput,high-throughput,high-throughput,JJ
40630,4493,primer,primer,primer,NN
40631,4493,design,design,design,NN
40632,4493,multiplex,multiplex,multiplex,JJ
40633,4493,polymerase,polymeras,polymerase,NN
40634,4493,chain,chain,chain,NN
40635,4493,reactions,reaction,reaction,NNS
40636,4494,phydose,phydos,phydose,JJ
40637,4494,design,design,design,NN
40638,4494,follow-up,follow-up,follow-up,JJ
40639,4494,single-cell,single-cel,single-cell,JJ
40640,4494,sequencing,sequenc,sequencing,NN
40641,4494,experiments,experi,experiment,NNS
40642,4494,tumors,tumor,tumor,NNS
40643,4495,interpreting,interpret,interpreting,VBG
40644,4495,neural,neural,neural,JJ
40645,4495,decoding,decod,decoding,NN
40646,4495,models,model,model,NNS
40647,4495,using,use,using,VBG
40648,4495,grouped,group,grouped,JJ
40649,4495,model,model,model,NN
40650,4495,reliance,relianc,reliance,NN
40651,4496,optimal,optim,optimal,JJ
40652,4496,closed-loop,closed-loop,closed-loop,JJ
40653,4496,deep,deep,deep,JJ
40654,4496,brain,brain,brain,NN
40655,4496,stimulation,stimul,stimulation,NN
40656,4496,using,use,using,VBG
40657,4496,multiple,multipl,multiple,JJ
40658,4496,independently,independ,independently,RB
40659,4496,controlled,control,controlled,VBN
40660,4496,contacts,contact,contact,NNS
40661,4497,binding,bind,binding,VBG
40662,4497,adenovirus,adenoviru,adenovirus,NN
40663,4497,species,speci,specie,NNS
40664,4497,c,c,c,VBP
40665,4497,prothrombin,prothrombin,prothrombin,JJ
40666,4497,influence,influenc,influence,NN
40667,4497,hexon,hexon,hexon,JJ
40668,4497,hexon,hexon,hexon,NN
40669,4497,vector,vector,vector,NN
40670,4497,properties,properti,property,NNS
40671,4497,vitro,vitro,vitro,VBP
40672,4497,vivo,vivo,vivo,NN
40673,4498,biology,biolog,biology,NN
40674,4498,engineering,engin,engineering,NN
40675,4498,integrative,integr,integrative,JJ
40676,4498,conjugative,conjug,conjugative,JJ
40677,4498,elements,element,element,NNS
40678,4498,construction,construct,construction,NN
40679,4498,analyses,analys,analysis,VBZ
40680,4498,hybrid,hybrid,hybrid,JJ
40681,4498,ices,ice,ice,NNS
40682,4498,reveal,reveal,reveal,VBP
40683,4498,element,element,element,JJ
40684,4498,functions,function,function,NNS
40685,4498,affect,affect,affect,VBP
40686,4498,species-specific,species-specif,species-specific,JJ
40687,4498,efficiencies,effici,efficiency,NNS
40688,4499,direction-selective,direction-select,direction-selective,JJ
40689,4499,motion,motion,motion,NN
40690,4499,discrimination,discrimin,discrimination,NN
40691,4499,traveling,travel,traveling,VBG
40692,4499,waves,wave,wave,NNS
40693,4499,visual,visual,visual,JJ
40694,4499,cortex,cortex,cortex,NN
40695,4500,chexlocnet,chexlocnet,chexlocnet,NN
40696,4500,automatic,automat,automatic,JJ
40697,4500,localization,local,localization,NN
40698,4500,pneumothorax,pneumothorax,pneumothorax,NN
40699,4500,chest,chest,chest,NN
40700,4500,radiographs,radiograph,radiograph,NN
40701,4500,using,use,using,VBG
40702,4500,deep,deep,deep,JJ
40703,4500,convolutional,convolut,convolutional,JJ
40704,4500,neural,neural,neural,JJ
40705,4500,networks,network,network,NNS
40706,4501,stimulating,stimul,stimulating,VBG
40707,4501,right,right,right,JJ
40708,4501,time,time,time,NN
40709,4501,recover,recov,recover,VB
40710,4501,network,network,network,NN
40711,4501,states,state,state,NNS
40712,4501,model,model,model,VBP
40713,4501,cortico-basal,cortico-bas,cortico-basal,JJ
40714,4501,ganglia-thalamic,ganglia-thalam,ganglia-thalamic,JJ
40715,4501,circuit,circuit,circuit,NN
40716,4502,model-based,model-bas,model-based,JJ
40717,4502,approach,approach,approach,NN
40718,4502,predicting,predict,predicting,VBG
40719,4502,impact,impact,impact,JJ
40720,4502,genetic,genet,genetic,JJ
40721,4502,modifications,modif,modification,NNS
40722,4502,product,product,product,NN
40723,4502,yield,yield,yield,NN
40724,4502,biopharmaceutical,biopharmaceut,biopharmaceutical,JJ
40725,4502,manufacturingapplication,manufacturingappl,manufacturingapplication,NN
40726,4502,influenza,influenza,influenza,NN
40727,4502,vaccine,vaccin,vaccine,NN
40728,4502,production,product,production,NN
40729,4503,copula,copula,copula,NN
40730,4503,based,base,based,VBN
40731,4503,topology,topolog,topology,NN
40732,4503,preserving,preserv,preserving,VBG
40733,4503,graph,graph,graph,NN
40734,4503,convolution,convolut,convolution,NN
40735,4503,network,network,network,NN
40736,4503,clustering,cluster,clustering,VBG
40737,4503,single-cell,single-cel,single-cell,JJ
40738,4503,rna-seq,rna-seq,rna-seq,JJ
40739,4503,data,data,data,NNS
40740,4504,joint,joint,joint,JJ
40741,4504,effects,effect,effect,NNS
40742,4504,genes,gene,gene,NNS
40743,4504,underlying,underli,underlying,VBG
40744,4504,temperature,temperatur,temperature,NN
40745,4504,specialization,special,specialization,NN
40746,4504,tradeoff,tradeoff,tradeoff,IN
40747,4504,yeast,yeast,yeast,NN
40748,4505,graph,graph,graph,JJ
40749,4505,neural,neural,neural,JJ
40750,4505,fields,field,field,NNS
40751,4505,framework,framework,framework,VBP
40752,4505,spatiotemporal,spatiotempor,spatiotemporal,JJ
40753,4505,dynamical,dynam,dynamical,JJ
40754,4505,models,model,model,NNS
40755,4505,human,human,human,JJ
40756,4505,connectome,connectom,connectome,NN
40757,4506,fish,fish,fish,JJ
40758,4506,female-biased,female-bias,female-biased,JJ
40759,4506,gene,gene,gene,NN
40760,4506,cypaa,cypaa,cypaa,NN
40761,4506,leads,lead,lead,VBZ
40762,4506,female,femal,female,JJ
40763,4506,antiviral,antivir,antiviral,JJ
40764,4506,response,respons,response,NN
40765,4506,attenuation,attenu,attenuation,NN
40766,4506,sexes,sex,sex,NNS
40767,4506,autophagic,autophag,autophagic,JJ
40768,4506,degradation,degrad,degradation,NN
40769,4506,mita,mita,mita,NN
40770,4507,visual,visual,visual,JJ
40771,4507,perception,percept,perception,NN
40772,4507,texture,textur,texture,NN
40773,4507,regularity,regular,regularity,NN
40774,4507,conjoint,conjoint,conjoint,NN
40775,4507,measurements,measur,measurement,NNS
40776,4507,wavelet,wavelet,wavelet,VBP
40777,4507,response-distribution,response-distribut,response-distribution,NN
40778,4507,model,model,model,NN
40779,4508,sarc-graph,sarc-graph,sarc-graph,NN
40780,4508,automated,autom,automated,JJ
40781,4508,segmentation,segment,segmentation,NN
40782,4508,tracking,track,tracking,VBG
40783,4508,analysis,analysi,analysis,NN
40784,4508,sarcomeres,sarcomer,sarcomere,VBZ
40785,4508,hipsc-derived,hipsc-deriv,hipsc-derived,JJ
40786,4508,cardiomyocytes,cardiomyocyt,cardiomyocytes,NNS
40787,4509,tumor,tumor,tumor,NN
40788,4509,immune,immun,immune,NN
40789,4509,cell,cell,cell,NN
40790,4509,clustering,cluster,clustering,VBG
40791,4509,association,associ,association,NN
40792,4509,survival,surviv,survival,JJ
40793,4509,african,african,african,JJ
40794,4509,american,american,american,JJ
40795,4509,women,women,woman,NNS
40796,4509,ovarian,ovarian,ovarian,JJ
40797,4509,cancer,cancer,cancer,NN
40798,4510,application,applic,application,NN
40799,4510,ultrasound,ultrasound,ultrasound,IN
40800,4510,elastography,elastographi,elastography,NN
40801,4510,monitoring,monitor,monitoring,NN
40802,4510,effects,effect,effect,NNS
40803,4510,tr,tr,tr,VBP
40804,4510,shrna,shrna,shrna,JJ
40805,4510,therapy,therapi,therapy,NN
40806,4510,hepatic,hepat,hepatic,JJ
40807,4510,fibrosis,fibrosi,fibrosis,NN
40808,4510,rat,rat,rat,NN
40809,4510,model,model,model,NN
40810,4511,pathogen,pathogen,pathogen,NN
40811,4511,commensal,commens,commensal,JJ
40812,4511,longitudinal,longitudin,longitudinal,JJ
40813,4511,within-host,within-host,within-host,JJ
40814,4511,population,popul,population,NN
40815,4511,dynamics,dynam,dynamic,NNS
40816,4511,evolution,evolut,evolution,VBP
40817,4511,adaptation,adapt,adaptation,NN
40818,4511,chronic,chronic,chronic,JJ
40819,4511,-year,-year,-year,JJ
40820,4511,burkholderia,burkholderia,burkholderia,NN
40821,4511,pseudomallei,pseudomallei,pseudomallei,NN
40822,4511,infection,infect,infection,NN
40823,4512,mousenet,mousenet,mousenet,NN
40824,4512,biologically,biolog,biologically,RB
40825,4512,constrained,constrain,constrained,VBD
40826,4512,convolutional,convolut,convolutional,JJ
40827,4512,neural,neural,neural,JJ
40828,4512,network,network,network,NN
40829,4512,model,model,model,NN
40830,4512,mouse,mous,mouse,NN
40831,4512,visual,visual,visual,JJ
40832,4512,cortex,cortex,cortex,NN
40833,4513,in-silico,in-silico,in-silico,JJ
40834,4513,human,human,human,NN
40835,4513,cell,cell,cell,NN
40836,4513,model,model,model,NN
40837,4513,reveals,reveal,reveals,NNS
40838,4513,influence,influenc,influence,VBP
40839,4513,spatial,spatial,spatial,JJ
40840,4513,organization,organ,organization,NN
40841,4513,rna,rna,rna,NN
40842,4513,splicing,splice,splicing,VBG
40843,4514,fly,fli,fly,NN
40844,4514,model,model,model,NN
40845,4514,establishes,establish,establishes,NNS
40846,4514,distinct,distinct,distinct,JJ
40847,4514,mechanisms,mechan,mechanism,NNS
40848,4514,synthetic,synthet,synthetic,JJ
40849,4514,crisprcas,crisprca,crisprcas,NN
40850,4514,sex,sex,sex,NN
40851,4514,distorters,distort,distorters,NNS
40852,4515,brain-optimized,brain-optim,brain-optimized,JJ
40853,4515,extraction,extract,extraction,NN
40854,4515,complex,complex,complex,NN
40855,4515,sound,sound,sound,NN
40856,4515,features,featur,feature,VBZ
40857,4515,drive,drive,drive,VBP
40858,4515,continuous,continu,continuous,JJ
40859,4515,auditory,auditori,auditory,NN
40860,4515,perception,percept,perception,NN
40861,4516,dynamics,dynam,dynamic,NNS
40862,4516,latent,latent,latent,JJ
40863,4516,hiv,hiv,hiv,JJ
40864,4516,clonal,clonal,clonal,JJ
40865,4516,expansion,expans,expansion,NN
40866,4517,multicellular,multicellular,multicellular,JJ
40867,4517,spatial,spatial,spatial,JJ
40868,4517,model,model,model,NN
40869,4517,rna,rna,rna,NN
40870,4517,virus,viru,virus,NN
40871,4517,replication,replic,replication,NN
40872,4517,interferon,interferon,interferon,NN
40873,4517,responses,respons,response,NNS
40874,4517,reveals,reveal,reveals,VBZ
40875,4517,factors,factor,factor,NNS
40876,4517,controlling,control,controlling,VBG
40877,4517,plaque,plaqu,plaque,NN
40878,4517,growth,growth,growth,NN
40879,4517,dynamics,dynam,dynamic,NNS
40880,4518,alteration,alter,alteration,NN
40881,4518,culex,culex,culex,NN
40882,4518,pipiens,pipien,pipiens,VBZ
40883,4518,transcriptome,transcriptom,transcriptome,JJ
40884,4518,reveals,reveal,reveals,NNS
40885,4518,diverse,divers,diverse,JJ
40886,4518,mechanisms,mechan,mechanism,NNS
40887,4518,mosquito,mosquito,mosquito,VBP
40888,4518,immune,immun,immune,JJ
40889,4518,system,system,system,NN
40890,4518,implicated,implic,implicated,VBN
40891,4518,upon,upon,upon,IN
40892,4518,rift,rift,rift,NN
40893,4518,valley,valley,valley,NN
40894,4518,fever,fever,fever,NN
40895,4518,phlebovirus,phleboviru,phlebovirus,NN
40896,4518,exposure,exposur,exposure,NN
40897,4519,estimating,estim,estimating,VBG
40898,4519,fst,fst,fst,JJ
40899,4519,kinship,kinship,kinship,NN
40900,4519,arbitrary,arbitrari,arbitrary,JJ
40901,4519,population,popul,population,NN
40902,4519,structures,structur,structure,NNS
40903,4520,constructive,construct,constructive,JJ
40904,4520,connectomics,connectom,connectomics,NNS
40905,4520,neuronal,neuron,neuronal,JJ
40906,4520,axons,axon,axon,NNS
40907,4520,get,get,get,VBP
40908,4520,using,use,using,VBG
40909,4520,gene-expression,gene-express,gene-expression,NN
40910,4520,maps,map,map,NNS
40911,4520,derived,deriv,derived,VBN
40912,4520,family,famili,family,NN
40913,4520,trees,tree,tree,NNS
40914,4521,cloning,clone,cloning,VBG
40915,4521,functional,function,functional,JJ
40916,4521,complementation,complement,complementation,NN
40917,4521,ten,ten,ten,NN
40918,4521,schistosoma,schistosoma,schistosoma,VBZ
40919,4521,mansoni,mansoni,mansoni,JJ
40920,4521,phosphodiesterases,phosphodiesteras,phosphodiesterases,NNS
40921,4521,expressed,express,expressed,VBD
40922,4521,mammalian,mammalian,mammalian,JJ
40923,4521,host,host,host,NN
40924,4521,stages,stage,stage,NNS
40925,4522,inventorization,inventor,inventorization,NN
40926,4522,traditional,tradit,traditional,JJ
40927,4522,ethnobotanical,ethnobotan,ethnobotanical,JJ
40928,4522,uses,use,us,NNS
40929,4522,wild,wild,wild,JJ
40930,4522,plants,plant,plant,NNS
40931,4522,dawarian,dawarian,dawarian,JJ
40932,4522,ratti,ratti,ratti,VBP
40933,4522,gali,gali,gali,JJ
40934,4522,areas,area,area,NNS
40935,4522,district,district,district,NN
40936,4522,neelum,neelum,neelum,NN
40937,4522,azad,azad,azad,NN
40938,4522,jammu,jammu,jammu,NN
40939,4522,kashmir,kashmir,kashmir,NN
40940,4522,pakistan,pakistan,pakistan,NN
40941,4523,towards,toward,towards,NNS
40942,4523,general,gener,general,JJ
40943,4523,understanding,understand,understanding,VBG
40944,4523,algorithmic,algorithm,algorithmic,JJ
40945,4523,utility,util,utility,NN
40946,4523,recurrent,recurr,recurrent,NN
40947,4523,connections,connect,connection,NNS
40948,4524,cellular,cellular,cellular,JJ
40949,4524,co-infection,co-infect,co-infection,NN
40950,4524,modulate,modul,modulate,NN
40951,4524,efficiency,effici,efficiency,NN
40952,4524,influenza,influenza,influenza,NN
40953,4524,virus,viru,virus,NN
40954,4524,production,product,production,NN
40955,4524,shape,shape,shape,NN
40956,4524,interferon,interferon,interferon,NN
40957,4524,response,respons,response,NN
40958,4525,testing,test,testing,VBG
40959,4525,late,late,late,JJ
40960,4525,bronze,bronz,bronze,NN
40961,4525,age,age,age,NN
40962,4525,mobility,mobil,mobility,NN
40963,4525,southern,southern,southern,JJ
40964,4525,sweden,sweden,sweden,JJ
40965,4525,light,light,light,JJ
40966,4525,new,new,new,JJ
40967,4525,multi-proxy,multi-proxi,multi-proxy,JJ
40968,4525,strontium,strontium,strontium,NN
40969,4525,isotope,isotop,isotope,NN
40970,4525,baseline,baselin,baseline,NN
40971,4525,scania,scania,scania,NN
40972,4526,multiscale,multiscal,multiscale,NN
40973,4526,modeling,model,modeling,VBG
40974,4526,presynaptic,presynapt,presynaptic,JJ
40975,4526,dynamics,dynam,dynamic,NNS
40976,4526,molecular,molecular,molecular,JJ
40977,4526,mesoscale,mesoscal,mesoscale,NN
40978,4527,hippounit,hippounit,hippounit,NN
40979,4527,software,softwar,software,NN
40980,4527,tool,tool,tool,NN
40981,4527,automated,autom,automated,VBD
40982,4527,testing,test,testing,VBG
40983,4527,systematic,systemat,systematic,JJ
40984,4527,comparison,comparison,comparison,NN
40985,4527,detailed,detail,detailed,JJ
40986,4527,models,model,model,NNS
40987,4527,hippocampal,hippocamp,hippocampal,VBP
40988,4527,neurons,neuron,neuron,NNS
40989,4527,based,base,based,VBN
40990,4527,electrophysiological,electrophysiolog,electrophysiological,JJ
40991,4527,data,data,data,NNS
40992,4528,non-zero,non-zero,non-zero,JJ
40993,4528,mean,mean,mean,NN
40994,4528,alpha,alpha,alpha,NN
40995,4528,oscillations,oscil,oscillation,NNS
40996,4528,revealed,reveal,revealed,VBD
40997,4528,computational,comput,computational,JJ
40998,4528,model,model,model,NN
40999,4528,empirical,empir,empirical,JJ
41000,4528,data,data,data,NNS
41001,4529,evolution,evolut,evolution,NN
41002,4529,interactions,interact,interaction,NNS
41003,4529,gii,gii,gii,VBP
41005,4529,noroviruses,norovirus,noroviruses,NNS
41006,4529,histo-blood,histo-blood,histo-blood,JJ
41007,4529,group,group,group,NN
41008,4529,antigens,antigen,antigen,VBZ
41009,4529,insights,insight,insight,NNS
41010,4529,experimental,experiment,experimental,JJ
41011,4529,computational,comput,computational,JJ
41012,4529,studies,studi,study,NNS
41013,4530,evaluating,evalu,evaluating,VBG
41014,4530,sampling,sampl,sampling,VBG
41015,4530,strategies,strategi,strategy,NNS
41016,4530,enzootic,enzoot,enzootic,JJ
41017,4530,venezuelan,venezuelan,venezuelan,JJ
41018,4530,equine,equin,equine,NN
41019,4530,encephalitis,enceph,encephalitis,NN
41020,4530,virus,viru,virus,NN
41021,4530,vectors,vector,vector,NNS
41022,4530,florida,florida,florida,VBP
41023,4530,panama,panama,panama,NN
41024,4531,classification,classif,classification,NN
41025,4531,traffic,traffic,traffic,NN
41026,4531,collision,collis,collision,NN
41027,4531,characteristics,characterist,characteristic,NNS
41028,4531,using,use,using,VBG
41029,4531,text,text,text,NN
41030,4531,mining,mine,mining,NN
41031,4531,analysis,analysi,analysis,NN
