,source,published,title,abstract,type,scrapper,label,query_date,query_pattern
74,PLOS ONE,2022-09-01T00:00:00Z,Health insurance literacy in the Netherlands: The translation and validation of the United States’ Health Insurance Literacy Measure (HILM),"['\nAn important criterion for the proper functioning of a managed competition healthcare system, such as operates in the Netherlands, is that all citizens can make well-informed decisions regarding their health insurance policy. In order to achieve this, citizens need certain health insurance literacy skills. It is not known how far citizens in the Netherlands have these skills. The aim of this study is to provide a reliable instrument that measures the health insurance literacy of citizens in the Netherlands. It would be based upon an existing instrument developed in the US. We translated the US Health Insurance Literacy Measure (HILM) into Dutch. Furthermore, we established the psychometric properties of the Dutch version (HILM-NL), and we validated the HILM-NL in a general population sample by sending surveys to members of the Nivel Dutch Health Care Consumer Panel (DHCCP) in February and March 2020. The response rates were respectively 54% (n = 806) and 56% (n = 595). No insurmountable difficulties with equivalence were encountered throughout the translation process. The HILM-NL showed an acceptable level of internal consistency, good test-retest reliability, and a good construct validity. The HILM-NL is a reliable instrument for measuring health insurance literacy among citizens in the Netherlands. With this instrument, it is better possible both to assess how these citizens choose and use a health insurance policy, and also the difficulties they face. It enables citizens in the Netherlands to be supported better in making well-informed decisions on health insurance.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
75,PLOS ONE,2022-08-29T00:00:00Z,Repeated computed tomography scanning reveals morphological development of burrows produced by the tiger pistol shrimp Alpheus bellulus,"['\nThe burrow morphology of endobenthic organisms reflects their subsurface ecology. In this study, we observed the three-dimensional development of burrows produced by the tiger pistol shrimp Alpheus bellulus in a tank using an X-ray computed tomography (CT) scanner. CT scanning was performed at 10–30 min intervals immediately after the start of burrow construction. The three-dimensional morphology (surface area, volume, depth, length, and diameter) of burrows at each observation time was imaged and measured. In addition, the rate of increase of each parameter was calculated. Surface area, volume, length, and depth rapidly increased immediately after the start of the experiment in all burrows. Subsequently, there was a reduction in the rate of increase at 40 min after the start of excavation for burrow depth, at 75 min for length, and at 90 min for surface area and volume. Although there were large differences in burrow diameter among the burrows immediately after the start of the experiment, all burrows reached nearly identical diameters after 90 min. Changes in burrow morphology were not observed in most of the burrows more than 210 min after the start of the experiment, meaning that A. bellulus can create burrows that are sufficient for survival within this time period. The use of CT scans in this study clarified the developmental process of the three-dimensional structure of A. bellulus burrows and is applicable to various burrow-producing organisms. Our results provide new insights into the development of burrow structures.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
76,PLOS ONE,2022-08-30T00:00:00Z,A multivariate analysis to propose linear models for the stature estimation in the Sabahan young adult population,"['Background: Stature is one of the significant parameters to confirm a biological profile besides sex, age, and ancestry. Sabah is in the Eastern part of Malaysia and is populated by multi-ethnic groups. To date, limited studies on stature estimation have been conducted in Sabah. Hence, this study aims to construct population-specific stature estimation equations for the large ethnic groups in Sabah, Malaysia. Objective: The aim is to propose linear models using different hand dimensions (hand span, handbreadth, hand length, middle finger length, and the second inter-crease in the middle finger) for the young adult male and females of the major ethnic groups in Sabah. Materials & methods: This cross-sectional study framework used stratified random sampling on 184 male and 184 female young adults. An unpaired t-test and a one-way ANOVA were used to assess the differences in the mean between sex and ethnicities, respectively. The link between the response variable and explanatory variables was initially investigated using simple linear regression, followed by multiple linear regression. Result: The present study demonstrated the highest association for the quantitative explanatory variables among hand length and stature (right side: r = 0.833; left side: r = 0.842). Simple equations were specifically developed without sex indicators, and ethnic and multiple linear regression was developed with sex and ethnic indicators. Multiple linear regression provided good estimation r2 = 0.7886 and adjusted r2 = 0.7853. The stature of 18 to 25 year old large ethnic groups in Sabah can be estimated using the developed models 90.218 + 3.845 LHL -5.950 Sex—2.308 Bajau -1.673 KadazanDusun + 2.676 L2ICL. While, formula for each ethnic and sex KadazanDusun Male: Stature = 88.545 + 3.845 LHL+ 2.676 L2ICL, KadazanDusun Female: Stature = 82.595 + 3.845 LHL+ 2.676 L2ICL, Bajau Male: Stature = 87.910 + 3.845 LHL+ 2.676 L2ICL, Bajau Female: Stature = 81.960 + 3.845 LHL+ 2.676 L2ICL, Malay Male: Stature = 90.218 + 3.845 LHL+ 2.676 L2ICL, Malay Female: Stature = 84.268 + 3.845 LHL+ 2.676 L2ICL, Chinese Male: Stature = 90.218 + 3.845 LHL+ 2.676 L2ICL, and Chinese Female: Stature = 84.268 + 3.845 LHL+ 2.676 L2ICL. Conclusion: The study reports anthropometric data and formulas for measuring the stature of major ethnic groups in Sabah, which can be used to compare future work. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
77,PLOS ONE,2022-08-22T00:00:00Z,The Portiloop: A deep learning-based open science tool for closed-loop brain stimulation,"['\nClosed-loop brain stimulation refers to capturing neurophysiological measures such as electroencephalography (EEG), quickly identifying neural events of interest, and producing auditory, magnetic or electrical stimulation so as to interact with brain processes precisely. It is a promising new method for fundamental neuroscience and perhaps for clinical applications such as restoring degraded memory function; however, existing tools are expensive, cumbersome, and offer limited experimental flexibility. In this article, we propose the Portiloop, a deep learning-based, portable and low-cost closed-loop stimulation system able to target specific brain oscillations. We first document open-hardware implementations that can be constructed from commercially available components. We also provide a fast, lightweight neural network model and an exploration algorithm that automatically optimizes the model hyperparameters to the desired brain oscillation. Finally, we validate the technology on a challenging test case of real-time sleep spindle detection, with results comparable to off-line expert performance on the Massive Online Data Annotation spindle dataset (MODA; group consensus). Software and plans are available to the community as an open science initiative to encourage further development and advance closed-loop neuroscience research [https://github.com/Portiloop].\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
78,PLOS Neglected Tropical Diseases,2022-08-30T00:00:00Z,Metagenomic detection of eumycetoma causative agents   from households of patients residing in two Sudanese endemic villages in White Nile State,"['\nEumycetoma is a chronic debilitating fungal disease endemic to tropical and subtropical regions, with Sudan featuring the highest eumycetoma incidence. Among the 50 species of fungi most commonly associated with eumycetoma Madurella mycetomatis (M. mycetomatis) is often referenced as the most common pathogen. However, there is an enormous knowledge gap related to this neglected disease and its pathogenesis, epidemiological features, and host-specific factors that could contribute to either the host susceptibility and resistance. In this study, we were able to utilize a metagenomic approach and samples collected from clinical black grains (BG) and familiar household environments aimed to assay both the habitat of eumycetoma-associated fungi and its possible connection with eumycetoma patients living in two different eumycetoma endemic villages within the White Nile State of Sudan. DNA sequencing targeting the fungal ITS2 domain was performed on soil, animal dung, housing walls and roofs, and Acacia-species thorn samples and compared with culture-dependent methods of fungal isolation. Additionally, we compared the soil samples obtained in the endemic zone with that from non-endemic zones, including Wagga village in Kassala State and Port Sudan suburb in Port Sudan State. Overall, a total of 392 Amplicon Sequence Variants (ASVs) were detected by ITS2 metagenomics Eumycetoma causative organisms accounted for 10% of total ASVs which included 11 genera: Exserohilum (2%), Aspergillus (1.7%), Curvularia (1%), Alternaria (0.9%), Madurella (0.5%), Fusarium (0.4%), Cladosporium (0.2%) Exophiala (0.15%), and, in a lesser extent, Microascus (0.05%) Bipolaris and Acremonium (0.01%) for each. Only five genera were identified by culture method, which included Fusarium (29%), Aspergillus (28%), Alternaria (2.5%), Bipolaris (1.6%), and Chaetomium (0.8%). M. mycetomatis was detected within all the studied patients’ houses, accounting for 0.7% of total sequences. It was the first common eumycetoma-associated agent detected in soil samples and the third common in the dung and wall samples. In contrast, it was not detected in the roof or thorn samples nor in the soils from non-endemic regions. Exserohilum rostratum, Aspergillus spp and Cladosporium spp were detected in all samples. M. mycetomatis and other eumycetoma-associated fungal identified in the patients’ black grains (BG) samples by metagenomics were identified in the environmental samples. Only Acremonium alternatum and Falciformispora senegalensis, responsible for eumycetoma in two patients were not detected, suggesting the infections in these patients happened outside these endemic areas. The soil, animal dung, and houses built from the same soil and dung are the main risk factors for M. mycetomatis infection in these endemic villages. Furthermore, the poor hygienic and environmental conditions, walking barefooted, and the presence of animals within the houses increase the risk of M. mycetomatis and other fungi causing eumycetoma.\nAuthor summary: In this pilot study, using a metagenomic approach, we revealed in two Sudanese eumycetoma endemic villages within the While Nile State in Sudan, the habitat of M. mycetomatis and other fungal species responsible for eumycetoma. Although never isolated in culture, M. mycetomatis represented the most abundant eumycetoma-associated species found within soil samples and the third most common species within dung and housing wall samples. All the eumycetoma-associated fungal species detected by metagenomic in black grains samples were identified in patient’s houses, except Falciformispora senegalensis and Acremonium alternatum. The findings obtained in this study provided insight into the habitat of eumycetoma-associated causative species and improved knowledge on eumycetoma origin and risk factors in endemic villages. Furthermore, despite the limited number of samples, these results suggest the main prevention measurements to contain eumycetoma in these endemic areas. These measurements include using gloves and alternative materials to endemic soil and animal dung in building the wall of the houses walls, constructing animal fences and appropriate use of footwear. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
79,PLOS Computational Biology,2022-08-25T00:00:00Z,Archetypal Analysis for population genetics,"['\nThe estimation of genetic clusters using genomic data has application from genome-wide association studies (GWAS) to demographic history to polygenic risk scores (PRS) and is expected to play an important role in the analyses of increasingly diverse, large-scale cohorts. However, existing methods are computationally-intensive, prohibitively so in the case of nationwide biobanks. Here we explore Archetypal Analysis as an efficient, unsupervised approach for identifying genetic clusters and for associating individuals with them. Such unsupervised approaches help avoid conflating socially constructed ethnic labels with genetic clusters by eliminating the need for exogenous training labels. We show that Archetypal Analysis yields similar cluster structure to existing unsupervised methods such as ADMIXTURE and provides interpretative advantages. More importantly, we show that since Archetypal Analysis can be used with lower-dimensional representations of genetic data, significant reductions in computational time and memory requirements are possible. When Archetypal Analysis is run in such a fashion, it takes several orders of magnitude less compute time than the current standard, ADMIXTURE. Finally, we demonstrate uses ranging across datasets from humans to canids.\nAuthor summary: This work introduces a method that combines the singular value decomposition (SVD) with Archetypal Analysis to perform fast and accurate genetic clustering by first reducing the dimensionality of the space of genomic sequences. Each sequence is described as a convex combination (admixture) of archetypes (cluster representatives) in the reduced dimensional space. We compare this interpretable approach to the widely used genetic clustering algorithm, ADMIXTURE, and show that, without significant degradation in performance, Archetypal Analysis outperforms, offering shorter run times and representational advantages. We include theoretical, qualitative, and quantitative comparisons between both methods. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
80,PLOS ONE,2022-08-24T00:00:00Z,Convolutional neural networks to predict brain tumor grades and Alzheimer’s disease with MR spectroscopic imaging data,"['Purpose: To evaluate the value of convolutional neural network (CNN) in the diagnosis of human brain tumor or Alzheimer’s disease by MR spectroscopic imaging (MRSI) and to compare its Matthews correlation coefficient (MCC) score against that of other machine learning methods and previous evaluation of the same data. We address two challenges: 1) limited number of cases in MRSI datasets and 2) interpretability of results in the form of relevant spectral regions. Methods: A shallow CNN with only one hidden layer and an ad-hoc loss function was constructed involving two branches for processing spectral and image features of a brain voxel respectively. Each branch consists of a single convolutional hidden layer. The output of the two convolutional layers is merged and fed to a classification layer that outputs class predictions for the given brain voxel. Results: Our CNN method separated glioma grades 3 and 4 and identified Alzheimer’s disease patients using MRSI and complementary MRI data with high MCC score (Area Under the Curve were 0.87 and 0.91 respectively). The results demonstrated superior effectiveness over other popular methods as Partial Least Squares or Support Vector Machines. Also, our method automatically identified the spectral regions most important in the diagnosis process and we show that these are in good agreement with existing biomarkers from the literature. Conclusion: Shallow CNNs models integrating image and spectral features improved quantitative and exploration and diagnosis of brain diseases for research and clinical purposes. Software is available at https://bitbucket.org/TeslaH2O/cnn_mrsi. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
81,PLOS ONE,2022-08-01T00:00:00Z,Cloning of nine glucocorticoid receptor isoforms from the slender African lungfish (Protopterus dolloi),"['\nWe wanted to clone the glucocorticoid receptor (GR) from slender African lungfish (Protopterus dolloi) for comparison to the P. dolloi mineralocorticoid receptor (MR), which we had cloned and were characterizing, as well as for comparison to the GRs from humans, elephant shark and zebrafish. However, although sequencing of the genome of the Australian lungfish (Neoceratodus forsteri), as well as, that of the West African lungfish (Protopterus annectens) were reported in the first three months of 2021, we could not retrieve a GR sequence with a BLAST search of GenBank, when we submitted our research for publication in July 2021. Moreover, we were unsuccessful in cloning the GR from slender African lungfish using a cDNA from the ovary of P. dolloi and PCR primers that had successfully cloned a GR from elephant shark, Xenopus and gar GRs. On October 21, 2021 the nucleotide sequence of West African lungfish (P. annectens) GR was deposited in GenBank. We used this GR sequence to construct PCR primers that successfully cloned the GR from the slender spotted lungfish. Here, we report the sequences of nine P. dolloi GR isoforms and explain the basis for the previous failure to clone a GR from slender African lungfish using PCR primers that cloned the GR from elephant shark, Xenopus and gar. Studies are underway to determine corticosteroid activation of these slender African lungfish GRs.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
82,PLOS ONE,2022-08-03T00:00:00Z,Robust muscle force prediction using NMFSEMD denoising and FOS identification,"['\nIn this paper, an aliasing noise restraint technique and a system identification-based surface electromyography (sEMG)-force prediction model are proposed to realize a type of robust sEMG and muscle force prediction. For signal denoising, a novel non-negative matrix factorization screening empirical mode decomposition (NMFSEMD) and a fast orthogonal search (FOS)-based muscle force prediction model are developed. First, the NMFSEMD model is used to screen the empirical mode decomposition (EMD) results into the noisy intrinsic mode functions (IMF). Then, the noise matrix is computed using IMF translation and superposition, and the matrix is used as the input of NMF to obtain the denoised IMF. Furthermore, the reconstruction outcome of the NMFSEMD method can be used to estimate the denoised sEMG. Finally, a new sEMG muscle force prediction model, which considers a kind of candidate function in derivative form, is constructed, and a data-training-based linear weighted model is obtained. Extensive experimental results validate the suggested method’s correction: after the NMFSEMD denoising of raw sEMG signal, the signal-noise ratio (SNR) can be improved by about 15.0 dB, and the energy percentage (EP) can be greater than 90.0%. Comparing with the muscle force prediction models using the traditional pretreatment and LSSVM, and the NMFSEMD plus LSSVM-based method, the mean square error (MSE) of our approach can be reduced by at least 1.2%.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
83,PLOS ONE,2022-08-11T00:00:00Z,Sympatric otariids increase trophic segregation in response to warming ocean conditions in Peruvian Humboldt Current System,"['\nDetermining trophic habits of predator communities is essential to measure interspecific interactions and response to environmental fluctuations. South American fur seals, Arctocephalus australis (SAFS) and sea lions Otaria byronia (SASL), coexist along the coasts of Peru. Recently, ocean warming events (2014–2017) that can decrease and impoverish prey biomass have occurred in the Peruvian Humboldt Current System. In this context, our aim was to assess the effect of warming events on long-term inter- and intra-specific niche segregation. We collected whisker from SAFS (55 females and 21 males) and SASL (14 females and 22 males) in Punta San Juan, Peru. We used δ13C and δ15N values serially archived in otariid whiskers to construct a monthly time series for 2005–2019. From the same period we used sea level anomaly records to determine shifts in the predominant oceanographic conditions using a change point analysis. Ellipse areas (SIBER) estimated niche width of species-sex groups and their overlap. We detected a shift in the environmental conditions marking two distinct periods (P1: January 2005—October 2013; P2: November 2013—December 2019). Reduction in δ15N in all groups during P2 suggests impoverished baseline values with bottom-up effects, a shift towards consuming lower trophic level prey, or both. Reduced overlap between all groups in P2 lends support of a more redundant assemblage during the colder P1 to a more trophically segregated assemblage during warmer P2. SASL females show the largest variation in response to the warming scenario (P2), reducing both ellipse area and δ15N mean values. Plasticity to adapt to changing environments and feeding on a more available food source without fishing pressure can be more advantageous for female SASL, albeit temporary trophic bottom-up effects. This helps explain larger population size of SASL in Peru, in contrast to the smaller and declining SAFS population.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
84,PLOS ONE,2022-08-09T00:00:00Z,Taxonomic and functional components of avian metacommunity structure along an urban gradient,"['\nIdentifying biological processes that structure natural communities has long interested ecologists. Community structure may be determined by various processes, including differential responses of species to environmental characteristics, regional-level spatial influences such as dispersal, or stochasticity generated from ecological drift. Few studies have used the metacommunity paradigm (interacting communities linked by dispersal) to investigate avian community composition along an urban gradient, yet such a theoretical construct may provide insights into species turnover even in unnatural settings such as rural to urban gradients. We measured the influence of spatial and environmental characteristics on two aspects of avian community structure across a gradient of urbanization: 1) taxonomic composition and 2) functional richness based on diet, foraging strategies, nesting locations and morphology. We also measured the relationship between species traits and environmental variables with an RLQ-fourth corner analysis. Together, environmental and spatial processes were significantly related to taxonomic structure and functional richness, but spatial variables accounted for more variation than environmental variables. Fine spatial scales were positively correlated with insectivorous birds and negatively correlated with body and wing size. Urbanization was positively correlated with birds that forage at the canopy level, while emergent wetlands were negatively correlated with birds that nested in cliffs and frugivorous birds. Functional richness and urbanization were significantly related to fine spatial variables. Spatial and environmental factors played an important role in taxonomic and functional structure in avian metacommunity structure. This study highlights the importance of studying multiple aspects of biodiversity, such as taxonomic and functional dimensions, especially when examining effects of complementary spatial and environmental processes.\n']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
85,PLOS Computational Biology,2022-08-25T00:00:00Z,Constructive connectomics: How neuronal axons get from here to there using gene-expression maps derived from their family trees,"['\nDuring brain development, billions of axons must navigate over multiple spatial scales to reach specific neuronal targets, and so build the processing circuits that generate the intelligent behavior of animals. However, the limited information capacity of the zygotic genome puts a strong constraint on how, and which, axonal routes can be encoded. We propose and validate a mechanism of development that can provide an efficient encoding of this global wiring task. The key principle, confirmed through simulation, is that basic constraints on mitoses of neural stem cells—that mitotic daughters have similar gene expression to their parent and do not stray far from one another—induce a global hierarchical map of nested regions, each marked by the expression profile of its common progenitor population. Thus, a traversal of the lineal hierarchy generates a systematic sequence of expression profiles that traces a staged route, which growth cones can follow to their remote targets. We have analyzed gene expression data of developing and adult mouse brains published by the Allen Institute for Brain Science, and found them consistent with our simulations: gene expression indeed partitions the brain into a global spatial hierarchy of nested contiguous regions that is stable at least from embryonic day 11.5 to postnatal day 56. We use this experimental data to demonstrate that our axonal guidance algorithm is able to robustly extend arbors over long distances to specific targets, and that these connections result in a qualitatively plausible connectome. We conclude that, paradoxically, cell division may be the key to uniting the neurons of the brain.\nAuthor summary: The embryological development of each brain installs an essentially identical communication network between its cells that is roughly as complex as that between the billions of people living on Earth. Although vast scientific resources are currently applied to identifying the final pattern of connections, the connectome, there has until now been relatively little effort to answer the fundamental question of how this complex network across billions of neurons is realized through the mitotic elaboration of the initial embryonic cell. The problem is sharpened by the constraints that construction of the network is limited by the information budget of the initial genome, and that it has no pre-existing address space for placing neurons and guiding axons. We explain how Biology can solve this problem by using the family tree of neurons to install a global space of molecular addresses, which axons can use to navigate from their source neuron to its relatives. We provide experimental evidence for this familial address space in gene expression patterns of the developing mouse brain, and demonstrate through simulation that the experimentally observed address space indeed supports global navigation to produce a qualitatively plausible default connectome. ']",academic:abstract,plos_scrapper.py,construction,20220928T101606,(abstract:construction) AND (injury OR safety OR health OR accident OR stress OR risk OR ohs) NOT (abstract:protein)
86,PLOS ONE,2022-09-01T00:00:00Z,Views of advance care planning in older hospitalized patients following an emergency admission: A qualitative study,"['Background: There is increasing evidence of the need to consider advance care planning (ACP) for older adults who have been recently admitted to hospital as an emergency. However, there is a gap in knowledge regarding how to facilitate ACP following acute illness in later life. Aim/Objectives: To explore the perceived impact of ACP on the lives of older persons aged 70+ who have been acutely admitted to hospital. Method: Semi-structured qualitative interviews were conducted with older adults aged 70+ who were admitted to hospital as an emergency. Thematic analysis was enhanced by dual coding and exploration of divergent views within an interdisciplinary team. Results: Twenty participants were interviewed. Thematic analysis generated the following themes: (1) Bespoke planning to holistically support a sense of self, (2) ACP as a socio-cultural phenomenon advocating for older persons rights, (3) The role of personal relationships, (4) Navigating unfamiliar territory and (5) Harnessing resources. Conclusion: These findings indicate that maintaining a sense of personal identity and protecting individuals’ wishes and rights during ACP is important to older adults who have been acutely unwell. Following emergency hospitalization, older persons believe that ACP must be supported by a network of relationships and resources, improving the likelihood of adequate preparation to navigate the uncertainties of future care in later life. Therefore, emergency hospitalization in later life, and the uncertainty that may follow, may provide a catalyst for patients, carers and healthcare professionals to leverage existing or create new relationships and target resources to enable ACP, in order to uphold older persons’ identity, rights and wishes following acute illness. ']",academic:abstract,plos_scrapper.py,aged_care,20220928T101606,"(everything:""aged care"") AND (injury OR safety OR health OR accident OR stress OR risk OR ohs)"
87,PLOS ONE,2022-08-09T00:00:00Z,How do care home staff use non-pharmacological strategies to manage sleep disturbances in residents with dementia: The SIESTA qualitative study,"['Background: Sleep disturbances affect 38% of care home residents living with dementia. They are often treated with medication, but non-pharmacological interventions may be safer and effective yet more difficult to implement. In the SIESTA study (Sleep problems In dEmentia: interviews with care home STAff) we explored care home staffs’ experience of managing sleep disturbances in their residents living with dementia. Methods: We conducted one-to-one semi-structured interviews in four UK care homes, and purposively recruited a maximum variation sample of 18 nurses and care assistants, who were each interviewed once. We used a topic guide and audio-recorded the interviews. Two researchers independently analysed themes from transcribed interviews. Results: Staff used a range of techniques that often worked in improving or preventing residents’ sleep disturbance. During the daytime, staff encouraged residents to eat well, and be physically active and stimulated to limit daytime sleep. In the evening, staff settled residents into dark, quiet, comfortable bedrooms often after a snack. When residents woke at night, they gave them caffeinated tea or food, considered possible pain and discomfort, and reassured residents they were safe. If residents remained unsettled, staff would engage them in activities. They used telecare to monitor night-time risk. Staff found minimising daytime napping difficult, described insufficient staffing at night to attend to reorient and guide awake residents and said residents frequently did not know it was night-time. Conclusions: Some common techniques, such as caffeinated drinks, may be counterproductive. Future non-pharmacological interventions should consider practical difficulties staff face in managing sleep disturbances, including struggling to limit daytime napping, identifying residents’ night-time needs, day-night disorientation, and insufficient night-time staffing. ']",academic:abstract,plos_scrapper.py,aged_care,20220928T101606,"(everything:""aged care"") AND (injury OR safety OR health OR accident OR stress OR risk OR ohs)"
88,PLOS ONE,2022-08-29T00:00:00Z,Social interactions and quality of life of residents in aged care facilities: A multi-methods study,"['Background: The relationship between social contact and quality of life is well-established within the general population. However, limited data exist about the extent of social interactions in residential aged care facilities (RACFs) providing long-term accommodation and care. We aimed to record the frequency and duration of interpersonal interactions among residents in RACFs and identify the association between residents’ interpersonal interactions and quality of life (QoL). Materials and methods: A multi-methods study, including time and motion observations and a QoL survey, was conducted between September 2019 to January 2020. Thirty-nine residents from six Australian RACFs were observed between 09:30–17:30 on weekdays. Observations included residents’ actions, location of the action, and who the resident was with during the action. At the end of the observation period, residents completed a QoL survey. The proportion of time residents spent on different actions, in which location, and with whom were calculated, and correlations between these factors and QoL were analysed. Results: A total of 312 hours of observations were conducted. Residents spent the greatest proportion of time in their own room (45.2%, 95%CI 40.7–49.8), alone (47.9%, 95%CI 43.0–52.7) and being inactive (25.6%, 95%CI 22.5–28.7). Residents were also largely engaged in interpersonal communication (20.2%, 95%CI 17.9–22.5) and self-initiated or scheduled events (20.5%, 95%CI 18.0–23.0). Residents’ interpersonal communication was most likely to occur in the common area (29.3%, 95%CI 22.9–35.7), residents’ own room (26.7%, 95%CI 21.0–32.4) or the dining room (24.6%, 95%CI 18.9–30.2), and was most likely with another resident (54.8%, 95%CI 45.7–64.2). Quality of life scores were low (median = 0.68, IQR = 0.54–0.76). Amount of time spent with other residents was positively correlated with QoL (r = 0.39, p = 0.02), whilst amount of time spent with facility staff was negatively correlated with QoL (r = -0.45, p = 0.008). Discussion and conclusions: Our findings confirm an established association between social interactions and improved QoL. Opportunities and activities which encourage residents to engage throughout the day in common facility areas can support resident wellbeing. ']",academic:abstract,plos_scrapper.py,aged_care,20220928T101606,"(everything:""aged care"") AND (injury OR safety OR health OR accident OR stress OR risk OR ohs)"
89,PLOS ONE,2022-09-01T00:00:00Z,It’s made a really hard situation even more difficult: The impact of COVID-19 on families of children with chronic illness,"['Objective: For over two years, the global COVID-19 pandemic has forced major transformations on health, social, and educational systems, with concomitant impacts on mental health. This study aimed to understand the unique and additional challenges faced by children with chronic illness and their families during the COVID-19 era. Method: Parents of children receiving treatment for a chronic illness within the neurology, cancer, renal and respiratory clinics of Sydney Children’s Hospital were invited to participate. We used qualitative methodology, including a semi-structured interview guide, verbatim transcription, and thematic analysis supported by QSR NVivo. Results: Thirteen parents of children receiving tertiary-level care, for nine chronic illnesses, participated. Parents reported intense fears relating to their ill child’s additional vulnerabilities, which included their risk of developing severe COVID-19 disease and the potential impact of COVID-19-related disruptions to accessing clinical care, medications, allied health support and daily care protocols should their parent contract COVID-19. Parents perceived telehealth as a highly convenient and preferred method for ongoing management of less complex healthcare needs. Parents reported that the accrual of additional stressors and responsibilities during the pandemic, experienced in combination with restricted social interaction and reduced access to usual support networks was detrimental to their own mental health. Hospital-based visitation restrictions reduced emotional support, coping, and resilience for both parents and children and in some cases led to marital discord, sibling distress, and financial loss. Supportive factors included increased time spent together at home during the pandemic and improved hygiene practices at school, which dramatically reduced the incidence of non-COVID-19-related communicable illnesses in chronically ill children. Discussion: For families caring for a chronically ill child, COVID-19 made a difficult situation harder. The pandemic has highlighted the need for targeted psychosocial intervention for vulnerable families, to mitigate current mental health burden and prevent chronic psychological distress. ']",academic:abstract,plos_scrapper.py,aged_care,20220928T101606,"(everything:""aged care"") AND (injury OR safety OR health OR accident OR stress OR risk OR ohs)"
90,PLOS ONE,2022-08-31T00:00:00Z,Comparative inequalities in child dental caries across four countries: Examination of international birth cohorts and implications for oral health policy,"['\nChild dental caries (i.e., cavities) are a major preventable health problem in most high-income countries. The aim of this study was to compare the extent of inequalities in child dental caries across four high-income countries alongside their child oral health policies. Coordinated analyses of data were conducted across four prospective population-based birth cohorts (Australia, n = 4085, born 2004; Québec, Canada, n = 1253, born 1997; Rotterdam, the Netherlands, n = 6690, born 2002; Southeast Sweden, n = 7445, born 1997), which enabled a high degree of harmonization. Risk ratios (adjusted) and slope indexes of inequality were estimated to quantify social gradients in child dental caries according to maternal education and household income. Children in the least advantaged quintile for income were at greater risk of caries, compared to the most advantaged quintile: Australia: AdjRR = 1.18, 95%CI = 1.04–1.34; Québec: AdjRR = 1.69, 95%CI = 1.36–2.10; Rotterdam: AdjRR = 1.67, 95%CI = 1.36–2.04; Southeast Sweden: AdjRR = 1.37, 95%CI = 1.10–1.71). There was a higher risk of caries for children of mothers with the lowest level of education, compared to the highest: Australia: AdjRR = 1.18, 95%CI = 1.01–1.38; Southeast Sweden: AdjRR = 2.31, 95%CI = 1.81–2.96; Rotterdam: AdjRR = 1.98, 95%CI = 1.71–2.30; Québec: AdjRR = 1.16, 95%CI = 0.98–1.37. The extent of inequalities varied in line with jurisdictional policies for provision of child oral health services and preventive public health measures. Clear gradients of social inequalities in child dental caries are evident in high-income countries. Policy related mechanisms may contribute to the differences in the extent of these inequalities. Lesser gradients in settings with combinations of universal dental coverage and/or fluoridation suggest these provisions may ameliorate inequalities through additional benefits for socio-economically disadvantaged groups of children.\n']",academic:abstract,plos_scrapper.py,aged_care,20220928T101606,"(everything:""aged care"") AND (injury OR safety OR health OR accident OR stress OR risk OR ohs)"
